InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
550774,85169A,IVORY LOVE BIRD CANDLE,12,4/20/2011 13:18,1.25,14626,United Kingdom
553833,23082,SET 6 PAPER TABLE LANTERN HEARTS,2,5/19/2011 11:41,3.75,17346,United Kingdom
545234,22169,FAMILY ALBUM WHITE PICTURE FRAME,4,3/1/2011 10:26,8.5,18075,United Kingdom
545653,22663,JUMBO BAG DOLLY GIRL DESIGN,4,3/4/2011 13:39,1.95,15311,United Kingdom
568209,23170,REGENCY TEA PLATE ROSES,12,9/25/2011 15:43,1.65,13089,United Kingdom
551171,21067,VINTAGE RED TEATIME MUG,1,4/26/2011 16:45,1.25,13263,United Kingdom
564630,22594,CHRISTMAS GINGHAM TREE,12,8/26/2011 11:53,0.85,13644,United Kingdom
547656,21070,VINTAGE BILLBOARD MUG,2,3/24/2011 12:53,1.25,13263,United Kingdom
575516,21754,HOME BUILDING BLOCK WORD,3,11/10/2011 10:45,6.25,17340,United Kingdom
556916,23111,PARISIENNE SEWING BOX,1,6/15/2011 13:35,12.5,16898,United Kingdom
540373,21843,RED RETROSPOT CAKE STAND,2,1/6/2011 17:10,10.95,13280,United Kingdom
540816,22727,ALARM CLOCK BAKELIKE RED,6,1/11/2011 12:55,3.75,15518,United Kingdom
575219,21929,JUMBO BAG PINK VINTAGE PAISLEY,100,11/9/2011 11:17,1.79,17511,United Kingdom
537404,85099C,JUMBO  BAG BAROQUE BLACK WHITE,3,12/6/2010 14:46,1.95,17191,United Kingdom
550822,22178,VICTORIAN GLASS HANGING T-LIGHT,48,4/21/2011 9:26,1.25,14001,United Kingdom
569675,22627,MINT KITCHEN SCALES,2,10/5/2011 14:03,8.5,15687,United Kingdom
561654,22851,SET 20 NAPKINS FAIRY CAKES DESIGN,12,7/28/2011 15:58,0.85,14973,United Kingdom
559200,84378,SET OF 3 HEART COOKIE CUTTERS,1,7/7/2011 10:36,1.25,13291,United Kingdom
560894,22904,CALENDAR PAPER CUT DESIGN,24,7/21/2011 17:09,2.95,14911,EIRE
571965,21484,CHICK GREY HOT WATER BOTTLE,1,10/20/2011 10:41,4.25,17238,United Kingdom
570257,23284,DOORMAT KEEP CALM AND COME IN,6,10/10/2011 09:56,8.25,13767,United Kingdom
542647,22926,IVORY GIANT GARDEN THERMOMETER,2,1/31/2011 11:46,5.95,18245,United Kingdom
567698,23390,DOLLY GIRL MINI BACKPACK,4,9/22/2011 9:15,4.15,13529,United Kingdom
570233,21524,DOORMAT SPOTTY HOME SWEET HOME,2,10/9/2011 13:58,8.25,16685,United Kingdom
576597,23553,LANDMARK FRAME CAMDEN TOWN,3,11/15/2011 14:57,12.5,14194,United Kingdom
541316,85123A,WHITE HANGING HEART T-LIGHT HOLDER,18,1/17/2011 14:27,2.95,13209,United Kingdom
567386,23377,PACK OF 12 DOLLY GIRL TISSUES,24,9/20/2011 10:38,0.39,17863,United Kingdom
567096,23322,LARGE WHITE HEART OF WICKER,7,9/16/2011 13:13,2.95,15099,United Kingdom
549302,22466,FAIRY TALE COTTAGE NIGHTLIGHT,12,4/8/2011 08:25,1.95,14246,United Kingdom
538706,21326,AGED GLASS SILVER T-LIGHT HOLDER,24,12/14/2010 10:34,0.65,14667,United Kingdom
569670,85094,CANDY SPOT EGG WARMER RABBIT,4,10/5/2011 13:47,0.19,14730,United Kingdom
539309,21754,HOME BUILDING BLOCK WORD,3,12/16/2010 17:49,5.95,16945,United Kingdom
542723,21201,TROPICAL  HONEYCOMB PAPER GARLAND,4,1/31/2011 14:53,2.55,17256,United Kingdom
569326,22635,CHILDS BREAKFAST SET DOLLY GIRL,8,10/3/2011 12:47,8.5,14360,United Kingdom
543040,22558,CLOTHES PEGS RETROSPOT PACK 24,1,2/2/2011 17:06,1.49,17337,United Kingdom
544778,72802C,VANILLA SCENT CANDLE JEWELLED BOX,2,2/23/2011 12:03,4.25,14978,United Kingdom
574020,22178,VICTORIAN GLASS HANGING T-LIGHT,6,11/2/2011 12:15,1.95,14673,United Kingdom
545082,20768,GREEN FERN JOURNAL,6,2/28/2011 10:37,2.55,16992,United Kingdom
567957,23169,CLASSIC GLASS COOKIE JAR,6,9/23/2011 9:00,4.15,16136,United Kingdom
550515,21755,LOVE BUILDING BLOCK WORD,1,4/18/2011 17:29,5.95,14502,United Kingdom
569670,22736,RIBBON REEL MAKING SNOWMEN,1,10/5/2011 13:47,1.65,14730,United Kingdom
563061,23349,ROLL WRAP VINTAGE CHRISTMAS,12,8/11/2011 15:25,1.25,13588,United Kingdom
544055,21135,VICTORIAN  METAL POSTCARD SPRING,16,2/15/2011 12:48,1.69,14035,United Kingdom
574654,70007,HI TEC ALPINE HAND WARMER,1,11/6/2011 11:32,1.65,15571,United Kingdom
561084,21975,PACK OF 60 DINOSAUR CAKE CASES,24,7/25/2011 8:50,0.55,14948,United Kingdom
551693,22029,SPACEBOY BIRTHDAY CARD,12,5/3/2011 13:36,0.42,15582,United Kingdom
548255,22193,RED DINER WALL CLOCK,2,3/30/2011 10:46,8.5,13078,United Kingdom
550830,23201,JUMBO BAG ALPHABET,20,4/21/2011 10:29,1.95,13534,United Kingdom
547985,22077,6 RIBBONS RUSTIC CHARM,12,3/29/2011 8:43,1.65,16455,United Kingdom
575337,22209,WOOD STAMP SET HAPPY BIRTHDAY,1,11/9/2011 14:11,0.83,17867,United Kingdom
557283,23206,LUNCH BAG APPLE DESIGN,1,6/19/2011 12:26,1.65,16813,United Kingdom
571039,22633,HAND WARMER UNION JACK,4,10/13/2011 12:59,2.1,16121,United Kingdom
545701,48116,DOORMAT MULTICOLOUR STRIPE,10,3/6/2011 15:17,6.75,17107,United Kingdom
558766,22086,PAPER CHAIN KIT 50'S CHRISTMAS,24,7/3/2011 13:24,2.95,14257,United Kingdom
561909,20725,LUNCH BAG RED RETROSPOT,12,8/1/2011 10:23,1.65,15625,United Kingdom
536938,20724,RED RETROSPOT CHARLOTTE BAG,20,12/3/2010 12:05,0.85,14680,United Kingdom
580523,20971,PINK BLUE FELT CRAFT TRINKET BOX,3,12/4/2011 15:00,1.25,17827,United Kingdom
546667,22729,ALARM CLOCK BAKELIKE ORANGE,4,3/15/2011 15:31,3.75,14735,United Kingdom
556808,47566,PARTY BUNTING,16,6/14/2011 15:45,4.95,17749,United Kingdom
572283,85049A,TRADITIONAL CHRISTMAS RIBBONS,3,10/23/2011 11:42,1.25,15000,United Kingdom
566294,22796,PHOTO FRAME 3 CLASSIC HANGING,2,9/11/2011 15:41,9.95,15533,United Kingdom
557293,23302,KNEELING MAT HOUSEWORK  DESIGN,2,6/19/2011 13:26,1.65,16326,United Kingdom
544316,22978,PANTRY ROLLING PIN,6,2/17/2011 14:49,3.75,16556,United Kingdom
550008,22727,ALARM CLOCK BAKELIKE RED,4,4/14/2011 10:17,3.75,15570,United Kingdom
573886,23148,MINIATURE ANTIQUE ROSE HOOK IVORY,12,11/1/2011 13:37,0.83,14401,United Kingdom
556781,23188,VINTAGE  2 METER FOLDING RULER,12,6/14/2011 12:47,1.65,13384,United Kingdom
566277,21823,PAINTED METAL HEART WITH HOLLY BELL,12,9/11/2011 14:01,1.45,16796,United Kingdom
559528,22457,NATURAL SLATE HEART CHALKBOARD,4,7/10/2011 11:34,2.95,13064,United Kingdom
555015,22469,HEART OF WICKER SMALL,12,5/31/2011 10:45,1.65,16558,United Kingdom
572447,22379,RECYCLING BAG RETROSPOT,7,10/24/2011 12:25,2.1,17811,United Kingdom
541524,22442,GROW YOUR OWN FLOWERS SET OF 3,2,1/19/2011 10:49,7.95,17091,United Kingdom
564661,22080,RIBBON REEL POLKADOTS,10,8/26/2011 14:45,1.65,12948,United Kingdom
574837,21936,RED RETROSPOT PICNIC BAG,5,11/7/2011 11:33,2.95,15785,United Kingdom
552883,20725,LUNCH BAG RED RETROSPOT,200,5/12/2011 10:13,1.45,14646,Netherlands
570273,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,72,10/10/2011 10:51,0.29,13373,United Kingdom
539444,22810,SET OF 6 T-LIGHTS SNOWMEN,48,12/17/2010 15:52,2.55,14146,United Kingdom
572990,23085,ANTIQUE SILVER BAUBLE LAMP,12,10/27/2011 10:54,8.25,18276,United Kingdom
537844,20892,SET/3 TALL GLASS CANDLE HOLDER PINK,1,12/8/2010 15:17,12.75,17999,United Kingdom
560727,22470,HEART OF WICKER LARGE,1,7/20/2011 14:33,2.95,13571,United Kingdom
547882,84832,ZINC WILLIE WINKIE  CANDLE STICK,12,3/28/2011 7:53,0.85,14911,EIRE
571103,23323,WHITE WICKER STAR,6,10/13/2011 15:50,2.1,18160,United Kingdom
572567,22908,PACK OF 20 NAPKINS RED APPLES,12,10/25/2011 10:27,0.85,12398,Switzerland
580502,23571,TRADITIONAL NAUGHTS & CROSSES,6,12/4/2011 13:15,1.65,16931,United Kingdom
580322,23403,LETTER HOLDER HOME SWEET HOME,10,12/2/2011 15:48,3.75,17567,United Kingdom
547850,84452,METAL RABBIT LADDER EASTER,2,3/27/2011 12:06,0.85,14472,United Kingdom
570218,85178,VICTORIAN SEWING KIT,24,10/9/2011 12:20,1.25,16873,United Kingdom
566195,21479,WHITE SKULL HOT WATER BOTTLE,8,9/9/2011 13:44,3.75,12433,Norway
568529,84978,HANGING HEART JAR T-LIGHT HOLDER,12,9/27/2011 13:38,1.25,16181,United Kingdom
552315,22637,PIGGY BANK RETROSPOT,4,5/8/2011 16:10,2.55,12700,France
579938,23352,ROLL WRAP 50'S RED CHRISTMAS,12,12/1/2011 10:18,1.25,14146,United Kingdom
571544,22686,FRENCH BLUE METAL DOOR SIGN No,3,10/17/2011 16:53,1.25,17757,United Kingdom
567802,22960,JAM MAKING SET WITH JARS,6,9/22/2011 12:06,4.25,14299,United Kingdom
563709,23137,ZINC WIRE SWEETHEART LETTER TRAY,1,8/18/2011 15:17,3.75,15472,United Kingdom
548276,20726,LUNCH BAG WOODLAND,10,3/30/2011 11:39,1.65,17863,United Kingdom
537395,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,12/6/2010 14:05,2.95,15356,United Kingdom
545797,20985,HEART CALCULATOR,1,3/7/2011 12:17,1.25,16225,United Kingdom
560422,23205,CHARLOTTE BAG VINTAGE ALPHABET,10,7/18/2011 15:14,0.85,16746,United Kingdom
574532,23375,50'S CHRISTMAS PAPER GIFT BAG,10,11/4/2011 14:19,0.82,15676,United Kingdom
543913,22917,HERB MARKER ROSEMARY,2,2/14/2011 13:11,0.65,17591,United Kingdom
579196,22653,BUTTON BOX,5,11/28/2011 15:54,1.63,14096,United Kingdom
574481,23354,6 GIFT TAGS 50'S CHRISTMAS,1,11/4/2011 12:45,0.83,18022,United Kingdom
563036,23275,SET OF 3 HANGING OWLS OLLIE BEAK,12,8/11/2011 14:55,1.25,14868,United Kingdom
569862,22580,ADVENT CALENDAR GINGHAM SACK,5,10/6/2011 14:43,5.95,14518,United Kingdom
572090,84030E,ENGLISH ROSE HOT WATER BOTTLE,1,10/20/2011 14:33,4.25,13573,United Kingdom
538368,21880,RED RETROSPOT TAPE,1,12/12/2010 10:57,0.65,15503,United Kingdom
539551,21355,TOAST ITS - I LOVE YOU,12,12/20/2010 11:38,1.25,12721,France
553054,22925,BLUE GIANT GARDEN THERMOMETER,1,5/13/2011 10:22,5.95,17886,United Kingdom
536627,22928,YELLOW GIANT GARDEN THERMOMETER,2,12/2/2010 10:53,5.95,15658,United Kingdom
551197,23176,ABC TREASURE BOOK BOX,1,4/27/2011 11:26,2.25,14078,United Kingdom
578026,22624,IVORY KITCHEN SCALES,2,11/22/2011 13:29,8.5,17659,United Kingdom
568394,84818,DANISH ROSE PHOTO FRAME,17,9/27/2011 10:20,0.79,13314,United Kingdom
576269,22924,FRIDGE MAGNETS LA VIE EN ROSE,12,11/14/2011 14:23,0.85,12762,Portugal
577845,22938,CUPCAKE LACE PAPER SET 6,48,11/22/2011 10:44,1.65,18139,United Kingdom
540550,22968,ROSE COTTAGE KEEPSAKE BOX,2,1/10/2011 09:11,9.95,12539,Spain
574560,23234,BISCUIT TIN VINTAGE CHRISTMAS,6,11/4/2011 15:51,2.89,17703,United Kingdom
538652,21034,REX CASH+CARRY JUMBO SHOPPER,3,12/13/2010 15:12,0.95,17890,United Kingdom
563720,22179,SET 10 NIGHT OWL LIGHTS,2,8/18/2011 16:24,6.75,15867,United Kingdom
546786,22322,BIRD DECORATION GREEN POLKADOT,24,3/17/2011 9:57,0.85,16523,United Kingdom
551160,22521,CHILDS GARDEN TROWEL PINK,12,4/26/2011 15:04,0.85,15237,United Kingdom
563707,23029,DRAWER KNOB CRACKLE GLAZE GREEN,6,8/18/2011 14:53,1.65,16626,United Kingdom
544449,22197,SMALL POPCORN HOLDER,10,2/20/2011 12:14,0.85,16115,United Kingdom
537224,22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,2,12/5/2010 16:24,4.95,13174,United Kingdom
573485,23205,CHARLOTTE BAG VINTAGE ALPHABET,5,10/31/2011 11:37,0.85,15752,United Kingdom
562890,47566,PARTY BUNTING,4,8/10/2011 12:11,4.95,14191,United Kingdom
565750,23016,GLASS TWIST BON BON JAR,2,9/6/2011 12:48,7.85,14208,United Kingdom
573413,21993,FLORAL FOLK STATIONERY SET,2,10/30/2011 16:12,1.25,15444,United Kingdom
574501,16238,PARTY TIME PENCIL ERASERS,5,11/4/2011 13:15,0.21,12577,France
558194,22327,ROUND SNACK BOXES SET OF 4 SKULLS,1,6/27/2011 12:28,2.95,14583,United Kingdom
575880,21123,SET/10 IVORY POLKADOT PARTY CANDLES,24,11/11/2011 13:35,1.25,12726,France
576984,22867,HAND WARMER BIRD DESIGN,24,11/17/2011 11:54,2.1,14332,United Kingdom
566094,21615,4 LAVENDER BOTANICAL DINNER CANDLES,2,9/9/2011 10:42,3.75,17965,United Kingdom
542425,82482,WOODEN PICTURE FRAME WHITE FINISH,6,1/28/2011 9:20,2.55,12574,France
562205,20969,RED FLORAL FELTCRAFT SHOULDER BAG,4,8/3/2011 12:55,3.75,18055,United Kingdom
571121,23395,BELLE JARDINIERE CUSHION COVER,8,10/14/2011 9:21,3.75,18228,United Kingdom
553572,23284,DOORMAT KEEP CALM AND COME IN,4,5/18/2011 9:37,7.95,18223,United Kingdom
579399,20727,LUNCH BAG  BLACK SKULL.,3,11/29/2011 12:09,1.65,13137,United Kingdom
573361,22537,MAGIC DRAWING SLATE DINOSAUR,2,10/30/2011 12:53,0.42,14456,United Kingdom
579672,20749,ASSORTED COLOUR MINI CASES,12,11/30/2011 12:41,6.35,14005,United Kingdom
549972,22673,FRENCH GARDEN SIGN BLUE METAL,12,4/13/2011 14:27,1.25,13408,United Kingdom
559305,21794,CLASSIC FRENCH STYLE BASKET NATURAL,1,7/7/2011 12:56,3.95,17892,United Kingdom
566399,21790,VINTAGE SNAP CARDS,12,9/12/2011 13:11,0.85,16141,United Kingdom
538850,22623,BOX OF VINTAGE JIGSAW BLOCKS,3,12/14/2010 13:31,4.95,16499,United Kingdom
579157,84875B,GREEN SQUARE COMPACT MIRROR,10,11/28/2011 13:51,1.25,15540,United Kingdom
558927,21930,JUMBO STORAGE BAG SKULLS,10,7/5/2011 10:23,2.08,18177,United Kingdom
571653,23223,CHRISTMAS TREE HANGING SILVER,24,10/18/2011 12:17,0.72,14298,United Kingdom
564057,22697,GREEN REGENCY TEACUP AND SAUCER,6,8/22/2011 14:20,2.95,15296,United Kingdom
573992,22585,PACK OF 6 BIRDY GIFT TAGS,12,11/2/2011 11:20,1.25,15275,United Kingdom
578018,21791,VINTAGE HEADS AND TAILS CARD GAME,2,11/22/2011 13:08,1.25,15311,United Kingdom
564065,22809,SET OF 6 T-LIGHTS SANTA,6,8/22/2011 15:05,2.95,15150,United Kingdom
544935,22723,SET OF 6 HERB TINS SKETCHBOOK,4,2/25/2011 9:09,3.95,13870,United Kingdom
548500,48187,DOORMAT NEW ENGLAND,1,3/31/2011 13:49,7.95,17071,United Kingdom
550656,22457,NATURAL SLATE HEART CHALKBOARD,6,4/20/2011 8:07,2.95,17652,United Kingdom
554102,37448,CERAMIC CAKE DESIGN SPOTTED MUG,3,5/22/2011 13:40,1.49,14647,United Kingdom
564191,85061W,WHITE JEWELLED HEART DECORATION,1,8/23/2011 16:16,0.85,17315,United Kingdom
573892,23424,GINGHAM RECIPE BOOK BOX,4,11/1/2011 13:57,4.95,14911,EIRE
576388,22603,CHRISTMAS RETROSPOT TREE WOOD,12,11/15/2011 10:00,0.85,17510,United Kingdom
548533,21231,SWEETHEART CERAMIC TRINKET BOX,24,3/31/2011 17:17,1.25,13883,United Kingdom
578678,23368,SET 12 COLOUR PENCILS DOLLY GIRL,1,11/24/2011 19:59,0.65,17841,United Kingdom
577782,23204,CHARLOTTE BAG APPLES DESIGN,2,11/21/2011 16:17,0.85,16549,United Kingdom
558761,20981,12 PENCILS TALL TUBE WOODLAND,2,7/3/2011 12:52,0.85,15033,United Kingdom
568238,21915,RED  HARMONICA IN BOX,12,9/26/2011 12:00,1.25,13927,United Kingdom
561093,21213,PACK OF 72 SKULL CAKE CASES,24,7/25/2011 10:01,0.55,12540,Spain
572718,23264,SET OF 3 WOODEN SLEIGH DECORATIONS,12,10/25/2011 14:56,1.25,15656,United Kingdom
544585,22861,EASTER TIN CHICKS IN GARDEN,12,2/21/2011 14:58,1.65,12523,France
551218,22916,HERB MARKER THYME,3,4/27/2011 11:41,0.65,18077,United Kingdom
559878,20830,SILVER PHOTO FRAME,2,7/13/2011 11:19,2.1,15493,United Kingdom
579196,21218,RED SPOTTY BISCUIT TIN,1,11/28/2011 15:54,8.29,14096,United Kingdom
564739,23006,TRAVEL CARD WALLET FLOWER MEADOW,6,8/28/2011 14:28,0.42,16931,United Kingdom
571409,22670,FRENCH WC SIGN BLUE METAL,12,10/17/2011 12:25,1.25,14911,EIRE
567890,22147,FELTCRAFT BUTTERFLY HEARTS,12,9/22/2011 15:40,1.45,14125,United Kingdom
578914,23274,STAR T-LIGHT HOLDER WILLIE WINKIE,12,11/27/2011 11:54,1.65,13782,United Kingdom
555492,22519,CHILDS GARDEN BRUSH PINK,6,6/3/2011 14:24,2.1,16967,United Kingdom
580137,22629,SPACEBOY LUNCH BOX,1,12/1/2011 19:54,1.95,17566,United Kingdom
550956,21891,TRADITIONAL WOODEN SKIPPING ROPE,4,4/21/2011 16:37,1.45,17179,United Kingdom
566630,15044A,PINK PAPER PARASOL,12,9/14/2011 10:33,2.95,12971,United Kingdom
573343,23200,JUMBO BAG PEARS,2,10/30/2011 11:59,2.08,13566,United Kingdom
553199,23284,DOORMAT KEEP CALM AND COME IN,3,5/15/2011 15:13,7.95,17758,United Kingdom
563070,20622,VIP PASSPORT COVER,5,8/11/2011 15:34,2.1,14099,United Kingdom
544998,22842,BISCUIT TIN VINTAGE RED,1,2/25/2011 11:56,6.75,14470,United Kingdom
550637,20726,LUNCH BAG WOODLAND,3,4/19/2011 15:39,1.65,14415,United Kingdom
567809,22086,PAPER CHAIN KIT 50'S CHRISTMAS,18,9/22/2011 12:29,2.95,13804,United Kingdom
538086,22968,ROSE COTTAGE KEEPSAKE BOX,2,12/9/2010 14:44,9.95,12872,United Kingdom
540267,22379,RECYCLING BAG RETROSPOT,100,1/6/2011 11:12,1.85,12415,Australia
542238,84992,72 SWEETHEART FAIRY CAKE CASES,24,1/26/2011 14:35,0.55,12591,Italy
574699,23126,FELTCRAFT GIRL AMELIE KIT,4,11/6/2011 13:53,4.95,13040,United Kingdom
569001,22302,COFFEE MUG PEARS  DESIGN,6,9/29/2011 17:52,2.55,12703,Germany
563076,21544,SKULLS  WATER TRANSFER TATTOOS,200,8/11/2011 16:12,0.65,14646,Netherlands
573332,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,2,10/30/2011 11:28,3.29,15059,United Kingdom
571441,22956,36 FOIL HEART CAKE CASES,2,10/17/2011 13:31,4.13,14096,United Kingdom
554098,22613,PACK OF 20 SPACEBOY NAPKINS,6,5/22/2011 13:01,0.85,14769,United Kingdom
538683,22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,5,12/13/2010 17:40,1.65,14525,United Kingdom
555108,47566,PARTY BUNTING,6,5/31/2011 14:18,4.95,18231,United Kingdom
578429,20972,PINK CREAM FELT CRAFT TRINKET BOX,6,11/24/2011 12:12,1.25,16271,United Kingdom
538367,85071B,RED CHARLIE+LOLA PERSONAL DOORSIGN,1,12/12/2010 10:48,2.95,14800,United Kingdom
543006,21867,PINK UNION JACK  LUGGAGE TAG,1,2/2/2011 12:53,1.25,17975,United Kingdom
573347,21212,PACK OF 72 RETROSPOT CAKE CASES,3,10/30/2011 12:26,0.55,13137,United Kingdom
572464,23355,HOT WATER BOTTLE KEEP CALM,2,10/24/2011 13:08,4.95,17081,United Kingdom
550957,22383,LUNCH BAG SUKI DESIGN,2,4/21/2011 16:37,1.65,18283,United Kingdom
577127,23382,BOX OF 6 CHRISTMAS CAKE DECORATIONS,12,11/17/2011 19:27,3.75,16871,United Kingdom
554986,84596F,SMALL MARSHMALLOWS PINK BOWL,24,5/29/2011 12:35,0.42,14451,United Kingdom
575199,23254,CHILDRENS CUTLERY DOLLY GIRL,8,11/9/2011 09:48,4.15,12921,United Kingdom
569261,23321,SMALL WHITE HEART OF WICKER,2,10/3/2011 11:34,1.65,17321,United Kingdom
550477,22659,LUNCH BOX I LOVE LONDON,3,4/18/2011 14:01,1.95,17338,United Kingdom
542276,22282,12 EGG HOUSE PAINTED WOOD,4,1/27/2011 10:19,12.75,12764,Lebanon
571307,21770,OPEN CLOSED METAL SIGN,2,10/17/2011 10:10,4.95,14443,United Kingdom
580043,85099B,JUMBO BAG RED RETROSPOT,1,12/1/2011 12:25,2.08,14527,United Kingdom
564489,21242,RED RETROSPOT PLATE,4,8/25/2011 14:13,1.69,15950,United Kingdom
575725,23681,LUNCH BAG RED VINTAGE DOILY,10,11/10/2011 18:46,1.65,13098,United Kingdom
561814,84078A,SET/4 WHITE RETRO STORAGE CUBES,1,7/29/2011 15:40,39.95,14854,United Kingdom
553351,21713,CITRONELLA CANDLE FLOWERPOT,4,5/16/2011 13:35,2.1,18118,United Kingdom
561900,22181,SNOWSTORM PHOTO FRAME FRIDGE MAGNET,1,7/31/2011 15:31,0.85,16655,United Kingdom
567373,20728,LUNCH BAG CARS BLUE,10,9/20/2011 9:31,1.65,16700,United Kingdom
573076,21508,VINTAGE KID DOLLY CARD,12,10/27/2011 14:05,0.42,13488,United Kingdom
548860,21175,GIN + TONIC DIET METAL SIGN,1,4/4/2011 13:38,2.55,13263,United Kingdom
569833,21874,GIN AND TONIC MUG,12,10/6/2011 12:56,1.65,15306,United Kingdom
580613,22507,MEMO BOARD RETROSPOT  DESIGN,4,12/5/2011 12:03,4.95,14759,United Kingdom
558991,22077,6 RIBBONS RUSTIC CHARM,1,7/5/2011 11:32,1.65,14606,United Kingdom
572753,85071B,RED CHARLIE+LOLA PERSONAL DOORSIGN,5,10/25/2011 17:29,0.39,15856,United Kingdom
548338,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,24,3/30/2011 14:08,1.25,16558,United Kingdom
570637,85099B,JUMBO BAG RED RETROSPOT,10,10/11/2011 12:34,2.08,12530,Germany
566451,22792,FLUTED ANTIQUE CANDLE HOLDER,4,9/12/2011 16:14,0.85,18069,United Kingdom
579196,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,44,11/28/2011 15:54,2.08,14096,United Kingdom
555644,23083,SET 6 PAPER TABLE LANTERN STARS,2,6/6/2011 13:24,3.75,16520,United Kingdom
576927,22781,GUMBALL MAGAZINE RACK,4,11/17/2011 11:02,7.65,12567,France
555562,23201,JUMBO BAG ALPHABET,3,6/5/2011 14:45,2.08,17841,United Kingdom
538069,21042,RED RETROSPOT APRON,5,12/9/2010 14:08,5.95,16795,United Kingdom
552533,22697,GREEN REGENCY TEACUP AND SAUCER,6,5/10/2011 09:41,2.95,13767,United Kingdom
572294,21789,KIDS RAIN MAC PINK,6,10/23/2011 13:10,0.85,13471,United Kingdom
546753,22076,6 RIBBONS EMPIRE,3,3/16/2011 13:00,1.65,16383,United Kingdom
575977,84879,ASSORTED COLOUR BIRD ORNAMENT,4,11/13/2011 13:27,1.69,17287,United Kingdom
571942,23427,STOOL HOME SWEET HOME,1,10/20/2011 10:06,12.5,17434,United Kingdom
574722,21287,SCENTED VELVET LOUNGE CANDLE,4,11/6/2011 14:45,0.38,14502,United Kingdom
581427,20972,PINK CREAM FELT CRAFT TRINKET BOX,12,12/8/2011 15:36,1.25,13890,United Kingdom
552950,84638,SMALL KITCHEN FLOWER POTS PLAQUE,2,5/12/2011 12:01,6.95,16116,United Kingdom
547029,23050,RECYCLED ACAPULCO MAT GREEN,1,3/20/2011 10:17,8.25,15465,United Kingdom
558484,22720,SET OF 3 CAKE TINS PANTRY DESIGN,6,6/30/2011 10:09,4.95,14267,United Kingdom
575968,21804,WHITE CHRISTMAS GARLAND STARS TREES,24,11/13/2011 12:47,3.75,14882,United Kingdom
549951,48188,DOORMAT WELCOME PUPPIES,2,4/13/2011 12:57,7.95,13134,United Kingdom
576236,22727,ALARM CLOCK BAKELIKE RED,1,11/14/2011 13:31,3.75,13755,United Kingdom
544569,22747,POPPY'S PLAYHOUSE BATHROOM,1,2/21/2011 12:58,2.1,16980,United Kingdom
570225,23294,SET OF 6 SNACK LOAF BAKING CASES,4,10/9/2011 13:15,0.83,16595,United Kingdom
563231,20702,PINK PADDED MOBILE,1,8/14/2011 15:42,4.25,14658,United Kingdom
563924,22099,CARAVAN SQUARE TISSUE BOX,2,8/21/2011 14:32,0.39,15984,United Kingdom
567380,21039,RED RETROSPOT SHOPPING BAG,6,9/20/2011 10:06,2.55,12620,France
566489,21670,BLUE SPOT CERAMIC DRAWER KNOB,18,9/13/2011 10:17,1.45,16814,United Kingdom
565239,22991,GIRAFFE WOODEN RULER,12,9/2/2011 09:51,1.95,12670,France
553505,22986,GINGHAM ROSE WRAP,25,5/17/2011 13:27,0.42,12949,United Kingdom
537653,84596L,BISCUITS SMALL BOWL LIGHT BLUE,1,12/7/2010 15:54,1.25,17897,United Kingdom
569027,21498,RED RETROSPOT WRAP,25,9/30/2011 10:19,0.42,13089,United Kingdom
554630,21877,HOME SWEET HOME MUG,6,5/25/2011 11:34,1.25,13268,United Kingdom
577505,22111,SCOTTIE DOG HOT WATER BOTTLE,6,11/20/2011 12:37,4.95,13118,United Kingdom
557442,21715,GIRLS VINTAGE TIN SEASIDE BUCKET,4,6/20/2011 12:53,2.55,14808,United Kingdom
577469,22363,GLASS JAR MARMALADE,2,11/20/2011 11:25,2.95,15009,United Kingdom
575622,22553,PLASTERS IN TIN SKULLS,5,11/10/2011 13:13,1.65,16743,United Kingdom
578854,23498,CLASSIC BICYCLE CLIPS,12,11/27/2011 11:15,1.45,14859,United Kingdom
567656,84951B,SET OF 4 BLACK LOVEBIRD COASTERS,2,9/21/2011 14:40,2.46,14096,United Kingdom
537126,22920,HERB MARKER BASIL,2,12/5/2010 12:13,0.65,18118,United Kingdom
538533,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,3,12/13/2010 10:31,1.25,14796,United Kingdom
572703,22064,PINK DOUGHNUT TRINKET POT,2,10/25/2011 14:35,1.65,16110,United Kingdom
571270,35954,SMALL FOLKART STAR CHRISTMAS DEC,48,10/16/2011 12:09,0.19,12940,United Kingdom
572490,21429,RED GINGHAM ROSE JEWELLERY BOX,2,10/24/2011 13:59,1.95,14467,United Kingdom
572861,21668,RED STRIPE CERAMIC DRAWER KNOB,6,10/26/2011 12:46,1.45,14102,United Kingdom
550328,22063,CERAMIC BOWL WITH STRAWBERRY DESIGN,2,4/17/2011 13:18,2.95,17582,United Kingdom
